nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud,categoria_negocio,categoria_id,density_500m,density_1000m,density_2000m,ratio_500m_2km,dist_city_center_km,local_density_1km,cluster_zone,dist_city_center_km^2,dist_city_center_km density_1000m,density_1000m^2,valoracion,puntuacion_std,reviews_std,reviews_bin,valoracion_norm,valoracion_por_cercania
BBVA,"Avenida de la Guardia, 29, Madrid",28048,2.3,9.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.5198283,-3.776698,Comercio / Servicios,2,16,17,36,0.4324324324324324,13.010511029516698,17,34,169.27339724917564,221.17868750178383,289.0,1.364889782596622,-2.672139314105177,-0.2306230990315573,muy_pocos,0.2027202235542711,0.1041065279243304
Merendero El Pardo,"Carretera Colmenar Viejo, 2B",28048,4.4,298.0,"point_of_interest, establishment",40.5341534,-3.7883865,Otros / No categorizado,7,8,18,36,0.2162162162162162,14.88183734676964,18,35,221.4690828157076,267.8730722418535,324.0,4.399999999999498,0.482156056754623,-0.197848108831244,muchos,0.8715291485952552,0.2936889446973084
Fiordland Travel,"Calle Fortín, 8, Madrid",28048,5.0,14.0,"travel_agency, point_of_interest, establishment",40.53339,-3.78044,Otros / No categorizado,7,13,18,37,0.3421052631578947,14.494659049137876,18,35,210.09514095075448,260.9038628844817,324.0,3.767015180291968,1.383383305571708,-0.2300560576786107,pocos,0.7359956488325532,0.2581091594951983
Parking Pardo,"Carretera Colmenar Viejo, 2A, Madrid",28048,4.3,76.0,"parking, point_of_interest, establishment",40.53375589999999,-3.7882491,Naturaleza / Recreación,6,9,18,37,0.2368421052631578,14.837507499949623,18,35,220.1516288110614,267.0751349990933,324.0,4.297848058836205,0.3319515152851079,-0.2230247449020729,normal,0.8414674524256536,0.2877219013179206
Alto del Cura,Madrid,28048,4.5,74.0,"park, point_of_interest, establishment",40.53017380000001,-3.785132,Naturaleza / Recreación,6,7,19,37,0.1842105263157894,14.361602545875147,19,35,206.2556276856875,272.8704483716278,361.0,4.497249362574917,0.6323605982241368,-0.2232515614432515,normal,0.8939651612202455,0.3109786310548036
Sala Histórica de la Guardia Real,"Paseo de El Pardo, 43, Madrid",28048,4.8,55.0,"museum, tourist_attraction, point_of_interest, establishment",40.522375,-3.7783129,Turismo / Atracción,11,17,19,37,0.4473684210526316,13.324562547456138,19,34,177.5439670810708,253.16668840166665,361.0,4.7803834970953725,1.0829742226326793,-0.2254063185844486,normal,1.0000000000000004,0.3560923106579158
Montecarmelo Mall,"Calle del Monasterio de Arlanza, 20, Madrid",28049,3.8,3408.0,"shopping_mall, point_of_interest, establishment",40.5102592,-3.690200399999999,Comercio / Servicios,2,25,43,80,0.3086419753086419,10.455695934630173,43,29,109.32157747744188,449.59492518909735,1849.0,3.8,-0.4190711920624633,0.1548516127015396,muchos,0.7368069537054401,0.359995212398389
Market Jam Montecarmelo,"Avenida del Monasterio de El Escorial, 84, Madrid",28049,4.5,198.0,"point_of_interest, establishment",40.509423,-3.693397,Otros / No categorizado,7,31,37,73,0.4189189189189189,10.336756475208016,37,29,106.8485344277548,382.45998958269655,1369.0,4.499999988671256,0.6323605982241368,-0.2091889358901759,normal,0.8929409550382222,0.4311684381407938
Zapaterias Rin,"Calle del Monasterio de Arlanza, 20, Local 15, Madrid",28049,3.3,29.0,"shoe_store, point_of_interest, store, establishment",40.5103228,-3.6903283,Comercio / Servicios,2,25,40,80,0.3086419753086419,10.461540662740555,40,29,109.44383303817408,418.4616265096222,1600.0,3.118423373813856,-1.1700938994100347,-0.2283549336197709,pocos,0.5873184299311904,0.2952621661359654
Mediaset España,"Carretera Fuencarral a Alcobendas, 4, Madrid",28049,4.0,1180.0,"point_of_interest, establishment",40.5126445,-3.6798104,Otros / No categorizado,7,14,46,83,0.1666666666666666,10.84894926970633,46,28,117.6997002566615,499.0516664064912,2116.0,4.0,-0.1186621091234345,-0.0978220141714642,muchos,0.7858819131211692,0.3653318598403998
Opticalia San Gabino,"CC Montecarmelo, Calle del Monasterio de Arlanza, 20, Local 8, Madrid",28049,4.9,601.0,"point_of_interest, doctor, health, store, establishment",40.51029719999999,-3.6898968,Comercio / Servicios,2,22,43,80,0.2716049382716049,10.462751908849974,43,29,109.46917750614377,449.89833208054887,1849.0,4.9,1.2331787641021943,-0.1634854028426802,muchos,0.9780672461421202,0.4638942618631939
Clínica CEMTRO Montecarmelo,"Avenida del Monasterio de Silos, 85, Madrid",28049,3.5,170.0,"physiotherapist, health, point_of_interest, establishment",40.5098275,-3.692086,Salud,10,30,38,80,0.3703703703703703,10.391561995304036,38,29,107.9845607022472,394.87935582155336,1444.0,3.49999985510218,-0.8696848164710058,-0.2123643674666769,normal,0.5950423186088896,0.3336014081286237
La Escuela de Henry,"Carretera Vía de Servicio, Km 15, Madrid",28049,4.8,62.0,"point_of_interest, establishment",40.5324103,-3.7008175,Otros / No categorizado,7,2,6,13,0.1428571428571428,12.85777171061638,6,-1,165.32229336232692,77.14663026369828,36.0,4.79025873294578,1.0829742226326793,-0.2246124606903234,normal,0.955090602586532,0.3696822910548032
Clínica Dentalpraxis,"Avenida del Monasterio de El Escorial, 113, Madrid",28049,4.9,19.0,"point_of_interest, health, establishment",40.5106563,-3.6928479,Salud,10,30,37,74,0.4,10.47740697522788,37,29,109.7760569245538,387.66405808343154,1369.0,4.167113765809089,1.2331787641021943,-0.2294890163256641,pocos,0.7751442362137309,0.3939636411427114
Fuencarral Cofares,"Carretera Fuencarral a Alcobendas, 6, Madrid",28049,3.9,135.0,"health, point_of_interest, establishment",40.5124005,-3.679068,Salud,10,14,44,85,0.1627906976744186,10.834251859742466,44,28,117.38101336033309,476.7070818286685,1936.0,3.8999946532595633,-0.2688666505929489,-0.216333656937303,normal,0.7030296188643572,0.3566768630617056
Platinum Car Services,"Calle del Monasterio de Arlanza, 20, Madrid",28049,3.6,76.0,"car_wash, point_of_interest, establishment",40.510469,-3.6900368,Otros / No categorizado,7,22,43,80,0.2716049382716049,10.48041173479697,43,29,109.83903013087004,450.6577045962697,1849.0,3.598198374839614,-0.7194802750014915,-0.2230247449020729,normal,0.699848917111106,0.3400811296412805
Hotel Zentral Castellana Norte,"Avenida de Manoteras, 20, Madrid",28050,4.4,1942.0,"restaurant, lodging, food, point_of_interest, establishment",40.4880759,-3.6680194,Restauración,9,28,47,98,0.2828282828282828,8.484094647664447,47,25,71.97986199052852,398.75244844022905,2209.0,4.4,0.482156056754623,-0.0114049119824027,muchos,0.8665901426909144,0.5125758953737944
Hotel Mirador de Chamartin,"Calle del Arte, 14, Madrid",28050,4.1,1845.0,"restaurant, lodging, food, point_of_interest, establishment",40.48294,-3.6708937,Restauración,9,7,46,126,0.0551181102362204,7.863892494010674,46,25,61.840805157357416,361.739054724491,2116.0,4.1,0.0315424323460791,-0.0224055142295667,muchos,0.7828371102745026,0.5148236246387613
Promora Las Tablas Inmobiliaria de Lujo,"Calle de Furelos, 5, Madrid",28050,4.7,106.0,"real_estate_agency, point_of_interest, establishment",40.5064729,-3.6648273,Comercio / Servicios,2,2,21,68,0.0289855072463768,10.50217981255932,21,-1,110.2957808153285,220.5457760637457,441.0,4.699882894754262,0.9327696811631656,-0.2196224967843933,normal,0.934176054021058,0.4432940185740663
Restaurante Corrochano,"Zona, Paseo de la, Paseo de la Tierra de Melide, 38, Madrid",28050,4.2,721.0,"restaurant, food, point_of_interest, establishment",40.5112011,-3.6693622,Restauración,9,7,30,79,0.0875,10.893739951395023,30,28,118.67357012862009,326.81219854185076,900.0,4.2,0.1817469738155942,-0.1498764103719618,muchos,0.8107547877466401,0.3820355964911696
Core Networks S.L.,"Avenida de Manoteras, 32, Madrid",28050,4.1,46.0,"point_of_interest, establishment",40.48727029999999,-3.6657552,Otros / No categorizado,7,19,43,94,0.2,8.471412350694273,43,25,71.76482721549546,364.2707310798537,1849.0,4.058787473447002,0.0315424323460791,-0.2264269930197525,pocos,0.7984693745742899,0.4735261013452755
HEYMO Engineering SAU,"Avenida de Burgos, 89, Edificio 5, Madrid",28050,4.8,10.0,"point_of_interest, establishment",40.49120610000001,-3.6731017,Otros / No categorizado,7,17,48,109,0.1545454545454545,8.671732254608461,48,25,75.19894029561674,416.2431482212061,2304.0,3.034178682377077,1.0829742226326793,-0.230509690760968,muy_pocos,0.579082098580053,0.3459041605816219
Globomedia,"Carretera Fuencarral a Alcobendas, 24, Madrid",28050,4.2,242.0,"point_of_interest, establishment",40.5149982,-3.6726777,Otros / No categorizado,7,9,24,70,0.1267605633802817,11.232087546421932,24,28,126.15979065048668,269.5701011141264,576.0,4.199999999870186,0.1817469738155942,-0.2041989719842459,muchos,0.8287055308304704,0.3706289756997439
Hipercor Sanchinarro,"Calle de Margarita de Parma, 1, Madrid",28050,4.3,7733.0,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",40.49762399999999,-3.659953799999999,Restauración,9,8,18,76,0.1038961038961039,9.7227700349449,18,25,94.53225715242247,175.00986062900822,324.0,4.3,0.3319515152851079,0.6453423830003464,muchos,0.8386724652187771,0.4377583904237375
Metrovacesa,"Calle del Puerto de Somport, 23, Edificio A, Planta 1, Madrid",28050,3.9,314.0,"general_contractor, point_of_interest, establishment",40.4958205,-3.6683685,Construcción / Reformas,3,12,48,102,0.116504854368932,9.284005632705297,48,25,86.19276058810368,445.63227036985427,2304.0,3.8999999999999098,-0.2688666505929489,-0.1960335765018148,muchos,0.7069419523903743,0.4156007735553315
Exe Convention Plaza Madrid,"Carretera Fuencarral a Alcobendas, Km 8, Madrid",28050,3.8,2499.0,"lodging, point_of_interest, establishment",40.5146275,-3.6733518,Alojamiento,1,9,24,74,0.12,11.178744156306792,24,28,124.96432091216327,268.28985975136305,576.0,3.8,-0.4190711920624633,0.0517634947358482,muchos,0.6557669720812317,0.3369169428207248
Centro Médico Sanchinarro Slp,"Calle de Ana de Austria, 47, Portal 4 - 1º B, Madrid",28050,3.2,56.0,"hospital, point_of_interest, health, establishment",40.4964623,-3.6555792,Salud,10,6,12,71,0.0833333333333333,9.75245928768679,12,-1,95.11046215798834,117.02951145224148,144.0,3.188166836107255,-1.3202984408795484,-0.2252929103138593,normal,0.5108562091722251,0.3235909677994507
Hotel Mediterranea,"Autopista M 50, Km 34, Autopista M-50, 34I, Madrid",28051,3.1,1775.0,"restaurant, lodging, food, point_of_interest, establishment",40.3457983,-3.588845000000001,Restauración,9,5,5,15,0.3125,12.535590967128991,5,-1,157.14104089516596,62.677954835644954,25.0,3.1,-1.4705029823490627,-0.0303440931708191,muchos,0.503660335553131,0.2453387426092323
Agent English Academy,Madrid,28051,5.0,3.0,"point_of_interest, establishment",40.3444717,-3.6116494,Otros / No categorizado,7,2,4,18,0.1052631578947368,11.207512076187609,4,-1,125.60832693789108,44.830048304750434,16.0,1.2959088965914107,1.383383305571708,-0.2313035486550932,muy_pocos,0.2068870944279002,0.1146060148209307
Паркіінг,"Autopista M-50, 34I, Madrid",28051,2.8,5.0,"parking, point_of_interest, establishment",40.3452474,-3.5904984,Naturaleza / Recreación,6,5,5,15,0.3125,12.466159305645697,5,-1,155.40512783373674,62.330796528228475,25.0,1.1017141528046264,-1.921116606757606,-0.2310767321139146,muy_pocos,0.0,0.0876731009059905
Torre de defensa,"Poligono UZP0301 Valdecarros, 146, Madrid",28051,2.9,10.0,"point_of_interest, establishment",40.3412575,-3.6237324,Otros / No categorizado,7,1,1,5,0.1666666666666666,10.796165395350702,1,-1,116.55718724376796,10.796165395350702,1.0,1.8331496206028173,-1.7709120652880916,-0.230509690760968,muy_pocos,0.3219200514172283,0.1682380501846095
Área de Juegos Infantiles,"Casco Histórico de Vicálvaro, Madrid",28052,3.5,6.0,"point_of_interest, establishment",40.399578,-3.5592875,Otros / No categorizado,7,23,31,38,0.5897435897435898,12.38467996834015,31,36,153.38029791820577,383.92507901854464,961.0,1.5791592736709077,-0.8696848164710058,-0.2309633238433253,muy_pocos,0.2675361237876048,0.1264877656195826
Mimarutxa,"Avenida Miguel Delibes &, Calle Concejal Victorino Granizo, Madrid",28052,3.8,166.0,"food, point_of_interest, store, establishment",40.404164,-3.558898,Restauración,9,28,31,43,0.6363636363636364,12.348486926972818,31,36,152.4851293856186,382.80309473615733,961.0,3.799999765309669,-0.4190711920624633,-0.2128180005490342,normal,0.6990840123380015,0.3052579632851605
Clínica Sastre - Cañaveral,"Avenida de Miguel Delibes, 80, Madrid",28052,2.8,138.0,"health, point_of_interest, establishment",40.4042409,-3.5590392,Salud,10,28,31,43,0.6363636363636364,12.335631865168624,31,36,152.16781351296353,382.40458782022733,961.0,2.799997156231881,-1.921116606757606,-0.2159934321255351,normal,0.4060613569294771,0.2251592188149672
LITTLE LION CRAFT,"Calle Padre Gregorio Céspedes, Madrid",28052,5.0,4.0,"point_of_interest, establishment",40.3987991,-3.5567465,Otros / No categorizado,7,21,31,36,0.5675675675675675,12.610808078960126,31,36,159.03248040436597,390.9350504477639,961.0,1.6483997698218034,1.383383305571708,-0.2311901403845039,muy_pocos,0.2823617664830692,0.1296848917536845
Obrador de Goya,"Avenida de Miguel Delibes, 80, local 4, Madrid",28052,3.8,264.0,"bakery, store, food, point_of_interest, establishment",40.40430519999999,-3.5594701,Restauración,9,27,31,43,0.6136363636363636,12.298568935511945,31,36,151.2547978615394,381.2556370008703,961.0,3.799999999986986,-0.4190711920624633,-0.2017039900312808,muchos,0.699084077854458,0.3064869840827385
El Cañaveral Abogados,"Avenida de Miguel Delibes, 74, Madrid",28052,4.6,10.0,"lawyer, point_of_interest, establishment",40.40458629999999,-3.5596656,Otros / No categorizado,7,27,31,43,0.6136363636363636,12.278600979356629,31,36,150.76404201025753,380.63663036005545,961.0,2.907754570611365,0.7825651396936505,-0.230509690760968,muy_pocos,0.5520124094050187,0.2349017126782363
mibookdefotos,"Calle de la Amazonía, 31, Madrid",28052,4.9,29.0,"store, point_of_interest, establishment",40.41671290000001,-3.5577588,Comercio / Servicios,2,4,6,41,0.0952380952380952,12.36359232351158,6,-1,152.8584151419945,74.18155394106948,36.0,4.6303862217236045,1.2331787641021943,-0.2283549336197709,pocos,0.9189335197858278,0.3715129716645776
Swimming Club Coslada,"Avenida De Moscú, 0, Coslada",28052,3.7,10.0,"point_of_interest, establishment",40.4187062,-3.5469425,Otros / No categorizado,7,3,9,17,0.1666666666666666,13.28077187090478,9,-1,176.37890148701564,119.526946838143,81.0,2.3388460676656635,-0.569275733531977,-0.230509690760968,muy_pocos,0.430198808117365,0.1747915658551255
Transportes y Mudanzas Daniel,"Avenida de Berlin, 19, Coslada",28052,5.0,30.0,"moving_company, point_of_interest, establishment",40.41703559999999,-3.5438794,Otros / No categorizado,7,3,7,17,0.1666666666666666,13.538586448265503,7,-1,183.29332301715831,94.77010513785852,49.0,4.75106465816068,1.383383305571708,-0.2282415253491816,pocos,0.9466984422057504,0.3483546242994192
EUROBANAN,"Plataforma Baja - Parcela B.3.3 Mercamadrid, Madrid",28053,3.5,146.0,"food, point_of_interest, establishment",40.3578457,-3.668210300000001,Restauración,9,6,13,31,0.1875,7.215227765043505,13,37,52.05951170145469,93.79796094556556,169.0,3.499998402765771,-0.8696848164710058,-0.2150861659608205,normal,0.6153305995309792,0.4784537836936313
Carne Villamaría S.L.L,"Mercamadrid, Mercado central de carnes, módulo 21, Madrid",28053,4.2,31.0,"store, food, point_of_interest, establishment",40.3597085,-3.6708993,Restauración,9,5,13,42,0.1162790697674418,6.932920474600848,13,37,48.06538630713964,90.12796616981102,169.0,4.010793349947058,0.1817469738155942,-0.2281281170785923,pocos,0.7579326854290243,0.5702884547652574
Aempm Asociación de Empresarios Mayoristas de Pescados de Madrid,"Lugar Enclave Comercial Mercamadrid, Avda, de Madrid 8 parcela C-3 Mercamadrid0 S/N, Madrid",28053,2.6,5.0,"point_of_interest, establishment",40.35772939999999,-3.6607043,Otros / No categorizado,7,9,17,26,0.3333333333333333,7.514378451887202,17,37,56.46588351818671,127.74443368208244,289.0,1.0230202847471532,-2.221525689696634,-0.2310767321139146,muy_pocos,0.1484567064357728,0.1343537481373283
E.F.Juventud Madrid,"Calle Almuradiel, 3, Madrid",28053,3.2,26.0,"school, point_of_interest, establishment",40.379066,-3.6728839,Educación,4,4,12,79,0.05,4.94561790045899,12,-1,24.459136417340392,59.34741480550788,144.0,2.9623245497141317,-1.3202984408795484,-0.2286951584315389,pocos,0.4623685738742307,0.5871083796188084
"FRUTAS SANTI, S.L. - El Conejo de Oro","Mercamadrid Nave B, Puesto 22-24, Madrid",28053,2.6,5.0,"point_of_interest, establishment",40.3616365,-3.662166,Otros / No categorizado,7,10,21,34,0.2857142857142857,7.075185454404364,21,37,50.05824921421509,148.57889454249164,441.0,1.0230202847471532,-2.221525689696634,-0.2310767321139146,muy_pocos,0.1484567064357728,0.1425775391100434
Transportes Lara Cea S.L.,"Carretera Villaverde a Vallecas, KM 3,500, Madrid",28053,4.7,7.0,"point_of_interest, establishment",40.3662255,-3.6535862,Otros / No categorizado,7,7,19,48,0.1428571428571428,7.05052704890193,19,-1,49.70993166729776,133.96001392913666,361.0,2.3660490721803753,0.9327696811631656,-0.230849915572736,muy_pocos,0.4360234634505576,0.3308915630972569
Hotel Nh Mercader,"Polígono Alimentario Mercamadrid,, C/ Eje, 2-7a, Madrid",28053,4.2,107.0,"lodging, point_of_interest, establishment",40.36018599999999,-3.6650346,Alojamiento,1,13,14,31,0.40625,7.099918648152482,14,37,50.40884481038336,99.39886107413474,196.0,4.199905311260765,0.1817469738155942,-0.219509088513804,normal,0.7934275882573224,0.5833267730515916
Gestoría Moratilla,"Calle la Cenicienta, 8, Calle de Mogambo, 1, entrada por, Madrid",28053,4.7,68.0,"finance, point_of_interest, establishment",40.3798484,-3.658239100000001,Finanzas y Seguros,5,13,29,100,0.1287128712871287,5.636305924920618,29,11,31.767944479295267,163.45287182269794,841.0,4.6947652568051295,0.9327696811631656,-0.2239320110667874,normal,0.9531605788776378,0.8184300694998407
